ProductName,RetailSPrice,TotalQtySold,UniqueDates,DaysUsed
JELLY 118GM X 6 CUPS MIX,316.0,2.0,[Timestamp('2022-01-01 00:00:00')],1
JELLY 118GM X 6 CUPS MIX,320.0,10.0,"[Timestamp('2021-04-04 00:00:00'), Timestamp('2021-04-06 00:00:00'), Timestamp('2021-04-08 00:00:00'), Timestamp('2021-04-10 00:00:00'), Timestamp('2021-04-12 00:00:00'), Timestamp('2021-04-28 00:00:00'), Timestamp('2021-06-19 00:00:00'), Timestamp('2021-06-26 00:00:00')]",33
JELLY 118GM X 6 CUPS MIX,325.0,6.0,"[Timestamp('2021-12-06 00:00:00'), Timestamp('2022-01-06 00:00:00'), Timestamp('2022-01-31 00:00:00'), Timestamp('2022-02-09 00:00:00'), Timestamp('2022-03-02 00:00:00')]",57
KELLOGGS MUESLI 1 KG CRUNCHY FRUIT & NUT,893.805309734513,1.0,[Timestamp('2022-03-05 00:00:00')],1
KELLOGGS MUESLI 1 KG CRUNCHY FRUIT & NUT,902.654867256637,1.0,[Timestamp('2022-07-09 00:00:00')],1
KELLOGGS MUESLI 1 KG CRUNCHY FRUIT & NUT,950.0,2.0,"[Timestamp('2020-07-17 00:00:00'), Timestamp('2020-07-29 00:00:00')]",13
KELLOGGS MUESLI 1 KG CRUNCHY FRUIT & NUT,1010.0,12.0,"[Timestamp('2021-07-30 00:00:00'), Timestamp('2021-08-14 00:00:00'), Timestamp('2021-08-19 00:00:00'), Timestamp('2021-08-25 00:00:00'), Timestamp('2021-10-15 00:00:00'), Timestamp('2021-11-03 00:00:00'), Timestamp('2021-11-12 00:00:00'), Timestamp('2021-12-16 00:00:00'), Timestamp('2022-02-07 00:00:00'), Timestamp('2022-02-20 00:00:00'), Timestamp('2022-02-28 00:00:00'), Timestamp('2022-03-15 00:00:00')]",94
KELLOGGS MUESLI 1 KG CRUNCHY FRUIT & NUT,1020.0,7.0,"[Timestamp('2022-03-24 00:00:00'), Timestamp('2022-05-20 00:00:00'), Timestamp('2022-06-03 00:00:00'), Timestamp('2022-06-15 00:00:00'), Timestamp('2022-06-22 00:00:00'), Timestamp('2022-06-27 00:00:00'), Timestamp('2022-07-06 00:00:00')]",49
KELLOGGS MUESLI 1 KG CRUNCHY FRUIT & NUT,1030.0,37.0,"[Timestamp('2020-09-04 00:00:00'), Timestamp('2020-09-05 00:00:00'), Timestamp('2020-09-07 00:00:00'), Timestamp('2020-09-08 00:00:00'), Timestamp('2020-09-09 00:00:00'), Timestamp('2020-09-13 00:00:00'), Timestamp('2020-09-15 00:00:00'), Timestamp('2020-09-20 00:00:00'), Timestamp('2020-10-01 00:00:00'), Timestamp('2020-10-03 00:00:00'), Timestamp('2020-10-22 00:00:00'), Timestamp('2020-10-24 00:00:00'), Timestamp('2020-10-27 00:00:00'), Timestamp('2020-11-09 00:00:00'), Timestamp('2020-12-01 00:00:00'), Timestamp('2020-12-03 00:00:00'), Timestamp('2020-12-06 00:00:00'), Timestamp('2020-12-10 00:00:00'), Timestamp('2020-12-13 00:00:00'), Timestamp('2020-12-16 00:00:00'), Timestamp('2021-01-12 00:00:00'), Timestamp('2021-01-16 00:00:00'), Timestamp('2021-01-28 00:00:00'), Timestamp('2021-02-02 00:00:00'), Timestamp('2021-05-08 00:00:00'), Timestamp('2021-05-14 00:00:00'), Timestamp('2021-05-16 00:00:00'), Timestamp('2021-05-19 00:00:00'), Timestamp('2021-06-25 00:00:00'), Timestamp('2021-06-27 00:00:00'), Timestamp('2021-07-15 00:00:00')]",185
KELLOGGS MUESLI 1 KG CRUNCHY FRUIT & NUT,1050.0,6.0,"[Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-08 00:00:00'), Timestamp('2020-08-11 00:00:00'), Timestamp('2020-08-15 00:00:00'), Timestamp('2020-08-22 00:00:00')]",18
LIZOL DFC 975ML CITRUS,263.716814159292,2.0,"[Timestamp('2022-03-08 00:00:00'), Timestamp('2022-04-01 00:00:00')]",25
LIZOL DFC 975ML CITRUS,271.681415929204,1.0,[Timestamp('2022-07-09 00:00:00')],1
LIZOL DFC 975ML CITRUS,284.0,7.0,"[Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-15 00:00:00'), Timestamp('2020-08-16 00:00:00'), Timestamp('2020-09-06 00:00:00'), Timestamp('2020-10-03 00:00:00'), Timestamp('2020-10-07 00:00:00'), Timestamp('2020-10-22 00:00:00')]",87
LIZOL DFC 975ML CITRUS,285.0,17.0,"[Timestamp('2020-11-14 00:00:00'), Timestamp('2020-11-15 00:00:00'), Timestamp('2020-11-21 00:00:00'), Timestamp('2020-11-25 00:00:00'), Timestamp('2020-12-03 00:00:00'), Timestamp('2020-12-06 00:00:00'), Timestamp('2020-12-23 00:00:00'), Timestamp('2021-01-09 00:00:00'), Timestamp('2021-01-16 00:00:00'), Timestamp('2021-01-23 00:00:00'), Timestamp('2021-01-27 00:00:00'), Timestamp('2021-09-18 00:00:00'), Timestamp('2021-09-26 00:00:00'), Timestamp('2021-10-10 00:00:00'), Timestamp('2021-11-18 00:00:00'), Timestamp('2021-11-20 00:00:00')]",101
LIZOL DFC 975ML CITRUS,295.0,4.0,"[Timestamp('2021-12-02 00:00:00'), Timestamp('2021-12-07 00:00:00'), Timestamp('2021-12-27 00:00:00'), Timestamp('2022-01-07 00:00:00')]",37
LIZOL DFC 975ML CITRUS,298.0,12.0,"[Timestamp('2022-02-19 00:00:00'), Timestamp('2022-02-27 00:00:00'), Timestamp('2022-02-28 00:00:00'), Timestamp('2022-03-13 00:00:00'), Timestamp('2022-03-24 00:00:00'), Timestamp('2022-03-26 00:00:00'), Timestamp('2022-04-17 00:00:00'), Timestamp('2022-04-25 00:00:00'), Timestamp('2022-04-27 00:00:00'), Timestamp('2022-05-11 00:00:00'), Timestamp('2022-05-12 00:00:00'), Timestamp('2022-05-17 00:00:00')]",88
LIZOL DFC 975ML CITRUS,307.0,3.0,"[Timestamp('2022-07-05 00:00:00'), Timestamp('2022-07-07 00:00:00'), Timestamp('2022-07-09 00:00:00')]",5
NESCAFE CLASSIC 100GM JAR COFFEE,441.592920353982,3.0,"[Timestamp('2022-05-07 00:00:00'), Timestamp('2022-07-09 00:00:00')]",2
NESCAFE CLASSIC 100GM JAR COFFEE,467.0,2.0,"[Timestamp('2021-11-16 00:00:00'), Timestamp('2021-11-19 00:00:00')]",4
NESCAFE CLASSIC 100GM JAR COFFEE,472.0,1.0,[Timestamp('2021-05-20 00:00:00')],1
NESCAFE CLASSIC 100GM JAR COFFEE,486.0,8.0,"[Timestamp('2021-11-22 00:00:00'), Timestamp('2021-11-28 00:00:00'), Timestamp('2021-11-29 00:00:00'), Timestamp('2021-11-30 00:00:00'), Timestamp('2021-12-01 00:00:00'), Timestamp('2021-12-04 00:00:00'), Timestamp('2021-12-27 00:00:00')]",36
NESCAFE CLASSIC 100GM JAR COFFEE,495.0,1.0,[Timestamp('2021-11-15 00:00:00')],1
NESCAFE CLASSIC 100GM JAR COFFEE,499.0,4.0,"[Timestamp('2022-04-28 00:00:00'), Timestamp('2022-06-01 00:00:00'), Timestamp('2022-06-24 00:00:00'), Timestamp('2022-07-11 00:00:00')]",42
NESCAFE CLASSIC 200GM JAR,807.079646017699,1.0,[Timestamp('2022-01-12 00:00:00')],1
NESCAFE CLASSIC 200GM JAR,807.08,1.0,[Timestamp('2022-02-04 00:00:00')],1
NESCAFE CLASSIC 200GM JAR,850.0,10.0,"[Timestamp('2021-08-05 00:00:00'), Timestamp('2021-08-07 00:00:00'), Timestamp('2021-08-16 00:00:00'), Timestamp('2021-08-20 00:00:00'), Timestamp('2021-08-29 00:00:00'), Timestamp('2021-09-01 00:00:00'), Timestamp('2021-09-13 00:00:00'), Timestamp('2021-10-12 00:00:00'), Timestamp('2021-10-21 00:00:00')]",78
NESCAFE CLASSIC 200GM JAR,880.0,5.0,"[Timestamp('2021-11-09 00:00:00'), Timestamp('2021-11-11 00:00:00'), Timestamp('2021-11-22 00:00:00'), Timestamp('2021-12-02 00:00:00'), Timestamp('2021-12-07 00:00:00')]",29
NESCAFE CLASSIC 200GM JAR,895.0,4.0,"[Timestamp('2021-12-11 00:00:00'), Timestamp('2021-12-14 00:00:00'), Timestamp('2021-12-15 00:00:00'), Timestamp('2021-12-19 00:00:00')]",9
NESCAFE CLASSIC 200GM JAR,912.0,8.0,"[Timestamp('2022-01-11 00:00:00'), Timestamp('2022-01-13 00:00:00'), Timestamp('2022-02-18 00:00:00'), Timestamp('2022-02-24 00:00:00'), Timestamp('2022-05-11 00:00:00'), Timestamp('2022-05-30 00:00:00'), Timestamp('2022-06-16 00:00:00'), Timestamp('2022-06-23 00:00:00')]",54
PRAWN CRACKERS 110GM ORIGINAL RED TIN,250.0,16.0,"[Timestamp('2020-07-22 00:00:00'), Timestamp('2020-07-23 00:00:00'), Timestamp('2020-07-25 00:00:00'), Timestamp('2020-07-26 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-08-01 00:00:00'), Timestamp('2020-08-10 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-08-23 00:00:00'), Timestamp('2020-08-25 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-26 00:00:00'), Timestamp('2020-09-28 00:00:00'), Timestamp('2020-09-29 00:00:00'), Timestamp('2020-10-04 00:00:00')]",75
PRAWN CRACKERS 110GM ORIGINAL RED TIN,270.0,1.0,[Timestamp('2021-06-26 00:00:00')],1
PRAWN CRACKERS 110GM ORIGINAL RED TIN,315.0,2.0,[Timestamp('2020-07-21 00:00:00')],1
PRAWN CRACKERS 110GM ORIGINAL RED TIN,334.513274336283,1.0,[Timestamp('2022-02-18 00:00:00')],1
PRAWN CRACKERS 110GM ORIGINAL RED TIN,350.0,52.0,"[Timestamp('2020-10-10 00:00:00'), Timestamp('2020-10-13 00:00:00'), Timestamp('2020-10-15 00:00:00'), Timestamp('2020-10-17 00:00:00'), Timestamp('2020-10-18 00:00:00'), Timestamp('2020-10-23 00:00:00'), Timestamp('2020-11-16 00:00:00'), Timestamp('2020-11-22 00:00:00'), Timestamp('2020-11-23 00:00:00'), Timestamp('2020-11-24 00:00:00'), Timestamp('2020-11-30 00:00:00'), Timestamp('2020-12-10 00:00:00'), Timestamp('2021-04-24 00:00:00'), Timestamp('2021-04-28 00:00:00'), Timestamp('2021-05-07 00:00:00'), Timestamp('2021-05-08 00:00:00'), Timestamp('2021-05-11 00:00:00'), Timestamp('2021-05-12 00:00:00'), Timestamp('2021-05-16 00:00:00'), Timestamp('2021-06-16 00:00:00'), Timestamp('2021-06-18 00:00:00'), Timestamp('2021-06-19 00:00:00'), Timestamp('2021-06-21 00:00:00'), Timestamp('2021-06-23 00:00:00'), Timestamp('2021-07-03 00:00:00'), Timestamp('2021-07-05 00:00:00'), Timestamp('2021-07-12 00:00:00'), Timestamp('2021-07-18 00:00:00'), Timestamp('2021-07-23 00:00:00'), Timestamp('2021-07-29 00:00:00'), Timestamp('2021-08-03 00:00:00'), Timestamp('2021-08-05 00:00:00'), Timestamp('2021-08-22 00:00:00'), Timestamp('2021-08-28 00:00:00'), Timestamp('2021-09-06 00:00:00'), Timestamp('2021-09-14 00:00:00'), Timestamp('2021-09-18 00:00:00'), Timestamp('2021-09-26 00:00:00'), Timestamp('2021-10-02 00:00:00')]",194
PRAWN CRACKERS 110GM ORIGINAL RED TIN,378.0,18.0,"[Timestamp('2022-01-31 00:00:00'), Timestamp('2022-02-05 00:00:00'), Timestamp('2022-02-07 00:00:00'), Timestamp('2022-02-08 00:00:00'), Timestamp('2022-02-10 00:00:00'), Timestamp('2022-03-08 00:00:00'), Timestamp('2022-04-03 00:00:00'), Timestamp('2022-04-16 00:00:00'), Timestamp('2022-04-21 00:00:00'), Timestamp('2022-04-28 00:00:00'), Timestamp('2022-04-30 00:00:00'), Timestamp('2022-05-22 00:00:00'), Timestamp('2022-05-30 00:00:00')]",120
PRAWN CRACKERS 110GM ORIGINAL RED TIN,416.0,4.0,"[Timestamp('2022-06-17 00:00:00'), Timestamp('2022-06-21 00:00:00'), Timestamp('2022-07-02 00:00:00')]",16
SSM WALNUTS 800GM CHINESE,376.106194690266,6.0,"[Timestamp('2022-03-02 00:00:00'), Timestamp('2022-03-04 00:00:00'), Timestamp('2022-03-22 00:00:00')]",21
SSM WALNUTS 800GM CHINESE,407.079646017699,3.0,"[Timestamp('2022-02-04 00:00:00'), Timestamp('2022-02-18 00:00:00'), Timestamp('2022-02-23 00:00:00')]",20
SSM WALNUTS 800GM CHINESE,425.0,36.0,"[Timestamp('2022-03-01 00:00:00'), Timestamp('2022-03-02 00:00:00'), Timestamp('2022-03-05 00:00:00'), Timestamp('2022-03-06 00:00:00'), Timestamp('2022-03-07 00:00:00'), Timestamp('2022-03-15 00:00:00'), Timestamp('2022-03-16 00:00:00'), Timestamp('2022-03-19 00:00:00'), Timestamp('2022-03-26 00:00:00'), Timestamp('2022-04-01 00:00:00'), Timestamp('2022-04-03 00:00:00'), Timestamp('2022-04-05 00:00:00'), Timestamp('2022-04-09 00:00:00'), Timestamp('2022-04-14 00:00:00'), Timestamp('2022-04-19 00:00:00'), Timestamp('2022-04-20 00:00:00'), Timestamp('2022-04-21 00:00:00'), Timestamp('2022-04-27 00:00:00'), Timestamp('2022-04-28 00:00:00'), Timestamp('2022-04-29 00:00:00'), Timestamp('2022-05-01 00:00:00')]",62
SSM WALNUTS 800GM CHINESE,440.0,7.0,"[Timestamp('2022-07-04 00:00:00'), Timestamp('2022-07-08 00:00:00'), Timestamp('2022-07-09 00:00:00'), Timestamp('2022-07-11 00:00:00'), Timestamp('2022-07-14 00:00:00')]",11
SSM WALNUTS 800GM CHINESE,450.0,34.0,"[Timestamp('2021-09-15 00:00:00'), Timestamp('2021-09-21 00:00:00'), Timestamp('2021-09-23 00:00:00'), Timestamp('2021-09-28 00:00:00'), Timestamp('2021-10-06 00:00:00'), Timestamp('2021-10-11 00:00:00'), Timestamp('2021-10-13 00:00:00'), Timestamp('2021-10-14 00:00:00'), Timestamp('2021-10-15 00:00:00'), Timestamp('2021-10-16 00:00:00'), Timestamp('2021-10-20 00:00:00'), Timestamp('2021-10-21 00:00:00'), Timestamp('2021-10-22 00:00:00'), Timestamp('2022-05-16 00:00:00'), Timestamp('2022-05-20 00:00:00'), Timestamp('2022-05-21 00:00:00'), Timestamp('2022-05-22 00:00:00'), Timestamp('2022-05-23 00:00:00'), Timestamp('2022-05-31 00:00:00'), Timestamp('2022-06-05 00:00:00'), Timestamp('2022-06-07 00:00:00'), Timestamp('2022-06-14 00:00:00'), Timestamp('2022-06-17 00:00:00'), Timestamp('2022-06-18 00:00:00'), Timestamp('2022-06-20 00:00:00'), Timestamp('2022-06-24 00:00:00'), Timestamp('2022-07-03 00:00:00'), Timestamp('2022-07-05 00:00:00'), Timestamp('2022-07-08 00:00:00')]",92
SSM WALNUTS 800GM CHINESE,460.0,47.0,"[Timestamp('2021-10-31 00:00:00'), Timestamp('2021-11-01 00:00:00'), Timestamp('2021-11-02 00:00:00'), Timestamp('2021-11-03 00:00:00'), Timestamp('2021-11-04 00:00:00'), Timestamp('2021-11-08 00:00:00'), Timestamp('2021-11-15 00:00:00'), Timestamp('2021-11-16 00:00:00'), Timestamp('2021-11-29 00:00:00'), Timestamp('2021-12-04 00:00:00'), Timestamp('2021-12-06 00:00:00'), Timestamp('2021-12-10 00:00:00'), Timestamp('2021-12-14 00:00:00'), Timestamp('2021-12-17 00:00:00'), Timestamp('2021-12-18 00:00:00'), Timestamp('2021-12-27 00:00:00'), Timestamp('2021-12-30 00:00:00'), Timestamp('2021-12-31 00:00:00'), Timestamp('2022-01-02 00:00:00'), Timestamp('2022-01-04 00:00:00'), Timestamp('2022-01-07 00:00:00'), Timestamp('2022-01-17 00:00:00'), Timestamp('2022-01-25 00:00:00'), Timestamp('2022-01-29 00:00:00'), Timestamp('2022-01-30 00:00:00'), Timestamp('2022-02-02 00:00:00'), Timestamp('2022-02-11 00:00:00'), Timestamp('2022-02-16 00:00:00'), Timestamp('2022-02-21 00:00:00'), Timestamp('2022-02-22 00:00:00'), Timestamp('2022-02-27 00:00:00'), Timestamp('2022-02-28 00:00:00'), Timestamp('2022-03-02 00:00:00')]",123
SSM WALNUTS 800GM CHINESE,475.0,1.0,[Timestamp('2021-08-15 00:00:00')],1
SSM WALNUTS 800GM CHINESE,500.0,31.0,"[Timestamp('2021-03-25 00:00:00'), Timestamp('2021-04-02 00:00:00'), Timestamp('2021-04-09 00:00:00'), Timestamp('2021-04-17 00:00:00'), Timestamp('2021-04-27 00:00:00'), Timestamp('2021-05-20 00:00:00'), Timestamp('2021-05-22 00:00:00'), Timestamp('2021-05-26 00:00:00'), Timestamp('2021-06-07 00:00:00'), Timestamp('2021-06-08 00:00:00'), Timestamp('2021-06-10 00:00:00'), Timestamp('2021-06-12 00:00:00'), Timestamp('2021-06-13 00:00:00'), Timestamp('2021-06-14 00:00:00'), Timestamp('2021-06-16 00:00:00'), Timestamp('2021-06-19 00:00:00'), Timestamp('2021-06-21 00:00:00'), Timestamp('2021-06-22 00:00:00'), Timestamp('2021-06-23 00:00:00'), Timestamp('2021-06-28 00:00:00'), Timestamp('2021-07-11 00:00:00'), Timestamp('2021-07-24 00:00:00'), Timestamp('2021-08-11 00:00:00')]",140
SSM WALNUTS 800GM CHINESE,515.0,11.0,"[Timestamp('2021-08-20 00:00:00'), Timestamp('2021-08-25 00:00:00'), Timestamp('2021-08-26 00:00:00'), Timestamp('2021-08-27 00:00:00'), Timestamp('2021-09-01 00:00:00'), Timestamp('2021-09-04 00:00:00'), Timestamp('2021-09-07 00:00:00'), Timestamp('2021-09-13 00:00:00')]",25
SSM WALNUTS 800GM CHINESE,550.0,96.0,"[Timestamp('2020-07-27 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-08-03 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-08-17 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-08-19 00:00:00'), Timestamp('2020-08-31 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-05 00:00:00'), Timestamp('2020-09-06 00:00:00'), Timestamp('2020-09-07 00:00:00'), Timestamp('2020-09-12 00:00:00'), Timestamp('2020-09-15 00:00:00'), Timestamp('2020-09-20 00:00:00'), Timestamp('2020-09-23 00:00:00'), Timestamp('2020-09-26 00:00:00'), Timestamp('2020-09-27 00:00:00'), Timestamp('2020-10-07 00:00:00'), Timestamp('2020-10-16 00:00:00'), Timestamp('2020-10-20 00:00:00'), Timestamp('2020-10-27 00:00:00'), Timestamp('2020-10-30 00:00:00'), Timestamp('2020-10-31 00:00:00'), Timestamp('2020-11-02 00:00:00'), Timestamp('2020-11-03 00:00:00'), Timestamp('2020-11-09 00:00:00'), Timestamp('2020-11-11 00:00:00'), Timestamp('2020-11-12 00:00:00'), Timestamp('2020-11-13 00:00:00'), Timestamp('2020-11-15 00:00:00'), Timestamp('2020-11-18 00:00:00'), Timestamp('2020-11-20 00:00:00'), Timestamp('2020-11-28 00:00:00'), Timestamp('2020-12-11 00:00:00'), Timestamp('2020-12-31 00:00:00'), Timestamp('2021-01-14 00:00:00'), Timestamp('2021-01-16 00:00:00'), Timestamp('2021-01-18 00:00:00'), Timestamp('2021-01-20 00:00:00'), Timestamp('2021-01-23 00:00:00'), Timestamp('2021-02-07 00:00:00'), Timestamp('2021-02-09 00:00:00'), Timestamp('2021-02-10 00:00:00'), Timestamp('2021-02-11 00:00:00'), Timestamp('2021-02-12 00:00:00'), Timestamp('2021-02-13 00:00:00'), Timestamp('2021-02-15 00:00:00'), Timestamp('2021-02-16 00:00:00'), Timestamp('2021-02-18 00:00:00'), Timestamp('2021-02-20 00:00:00'), Timestamp('2021-03-01 00:00:00'), Timestamp('2021-03-02 00:00:00'), Timestamp('2021-03-05 00:00:00'), Timestamp('2021-03-06 00:00:00'), Timestamp('2021-03-07 00:00:00'), Timestamp('2021-03-14 00:00:00'), Timestamp('2021-03-17 00:00:00'), Timestamp('2021-03-19 00:00:00'), Timestamp('2021-03-24 00:00:00'), Timestamp('2021-03-26 00:00:00'), Timestamp('2021-03-28 00:00:00'), Timestamp('2021-04-07 00:00:00'), Timestamp('2021-04-09 00:00:00'), Timestamp('2021-04-11 00:00:00'), Timestamp('2021-04-18 00:00:00'), Timestamp('2021-05-02 00:00:00')]",280
SSM WALNUTS 800GM CHINESE,645.0,1.0,[Timestamp('2021-09-11 00:00:00')],1
SUNSILK SHAMPOO 700 ML STUNNING BLACK SHINE,425.0,12.0,"[Timestamp('2020-11-22 00:00:00'), Timestamp('2020-11-23 00:00:00'), Timestamp('2020-11-27 00:00:00'), Timestamp('2020-11-30 00:00:00'), Timestamp('2020-12-06 00:00:00'), Timestamp('2020-12-13 00:00:00'), Timestamp('2020-12-16 00:00:00'), Timestamp('2020-12-22 00:00:00'), Timestamp('2021-01-01 00:00:00'), Timestamp('2021-01-03 00:00:00'), Timestamp('2021-01-09 00:00:00'), Timestamp('2021-01-18 00:00:00')]",58
SUNSILK SHAMPOO 700 ML STUNNING BLACK SHINE,433.628318584071,1.0,[Timestamp('2022-02-04 00:00:00')],1
SUNSILK SHAMPOO 700 ML STUNNING BLACK SHINE,450.0,11.0,"[Timestamp('2021-02-02 00:00:00'), Timestamp('2021-02-20 00:00:00'), Timestamp('2021-02-22 00:00:00'), Timestamp('2021-02-25 00:00:00'), Timestamp('2021-03-16 00:00:00'), Timestamp('2021-03-21 00:00:00'), Timestamp('2021-03-22 00:00:00'), Timestamp('2021-03-28 00:00:00'), Timestamp('2021-05-24 00:00:00'), Timestamp('2021-05-25 00:00:00'), Timestamp('2021-05-26 00:00:00')]",58
SUNSILK SHAMPOO 700 ML STUNNING BLACK SHINE,462.0,3.0,"[Timestamp('2021-11-25 00:00:00'), Timestamp('2021-12-02 00:00:00'), Timestamp('2021-12-11 00:00:00')]",17
SUNSILK SHAMPOO 700 ML STUNNING BLACK SHINE,475.0,11.0,"[Timestamp('2021-07-04 00:00:00'), Timestamp('2021-07-08 00:00:00'), Timestamp('2021-07-23 00:00:00'), Timestamp('2021-08-12 00:00:00'), Timestamp('2021-09-03 00:00:00'), Timestamp('2021-09-12 00:00:00'), Timestamp('2021-09-18 00:00:00'), Timestamp('2021-09-23 00:00:00'), Timestamp('2021-10-06 00:00:00'), Timestamp('2021-10-24 00:00:00')]",113
SUNSILK SHAMPOO 700 ML STUNNING BLACK SHINE,490.0,19.0,"[Timestamp('2021-12-30 00:00:00'), Timestamp('2022-01-27 00:00:00'), Timestamp('2022-01-30 00:00:00'), Timestamp('2022-02-18 00:00:00'), Timestamp('2022-03-01 00:00:00'), Timestamp('2022-03-02 00:00:00'), Timestamp('2022-03-09 00:00:00'), Timestamp('2022-03-14 00:00:00'), Timestamp('2022-03-16 00:00:00'), Timestamp('2022-03-27 00:00:00'), Timestamp('2022-04-11 00:00:00'), Timestamp('2022-04-12 00:00:00'), Timestamp('2022-04-26 00:00:00'), Timestamp('2022-05-03 00:00:00'), Timestamp('2022-05-07 00:00:00'), Timestamp('2022-05-08 00:00:00'), Timestamp('2022-05-25 00:00:00'), Timestamp('2022-06-14 00:00:00'), Timestamp('2022-06-20 00:00:00')]",173
SUNSILK SHAMPOO 700ML LUSCIOUSLY THICK & LONG,425.0,6.0,"[Timestamp('2020-07-17 00:00:00'), Timestamp('2020-07-19 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-08-12 00:00:00'), Timestamp('2020-08-18 00:00:00')]",33
SUNSILK SHAMPOO 700ML LUSCIOUSLY THICK & LONG,433.628318584071,1.0,[Timestamp('2022-07-09 00:00:00')],1
SUNSILK SHAMPOO 700ML LUSCIOUSLY THICK & LONG,450.0,11.0,"[Timestamp('2021-02-05 00:00:00'), Timestamp('2021-02-16 00:00:00'), Timestamp('2021-03-13 00:00:00'), Timestamp('2021-03-17 00:00:00'), Timestamp('2021-04-02 00:00:00'), Timestamp('2021-04-15 00:00:00'), Timestamp('2021-04-26 00:00:00'), Timestamp('2021-05-02 00:00:00'), Timestamp('2021-05-07 00:00:00'), Timestamp('2021-05-19 00:00:00')]",104
SUNSILK SHAMPOO 700ML LUSCIOUSLY THICK & LONG,462.0,6.0,"[Timestamp('2021-11-13 00:00:00'), Timestamp('2021-11-25 00:00:00'), Timestamp('2021-12-07 00:00:00'), Timestamp('2021-12-08 00:00:00'), Timestamp('2021-12-26 00:00:00')]",44
SUNSILK SHAMPOO 700ML LUSCIOUSLY THICK & LONG,475.0,11.0,"[Timestamp('2021-07-06 00:00:00'), Timestamp('2021-07-14 00:00:00'), Timestamp('2021-07-18 00:00:00'), Timestamp('2021-07-21 00:00:00'), Timestamp('2021-08-03 00:00:00'), Timestamp('2021-08-10 00:00:00'), Timestamp('2021-08-17 00:00:00'), Timestamp('2021-09-15 00:00:00'), Timestamp('2021-10-07 00:00:00'), Timestamp('2021-10-30 00:00:00'), Timestamp('2021-11-09 00:00:00')]",127
SUNSILK SHAMPOO 700ML LUSCIOUSLY THICK & LONG,490.0,11.0,"[Timestamp('2022-01-28 00:00:00'), Timestamp('2022-03-25 00:00:00'), Timestamp('2022-04-19 00:00:00'), Timestamp('2022-05-17 00:00:00'), Timestamp('2022-05-26 00:00:00'), Timestamp('2022-07-06 00:00:00'), Timestamp('2022-07-07 00:00:00'), Timestamp('2022-07-09 00:00:00'), Timestamp('2022-07-11 00:00:00'), Timestamp('2022-07-12 00:00:00')]",71
AFZAL MINT 1PKT,180.0,8.0,"[Timestamp('2020-07-19 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-07-23 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-07-25 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-07-31 00:00:00'), Timestamp('2020-08-23 00:00:00')]",36
AFZAL MINT 1PKT,185.0,1.0,[Timestamp('2021-06-27 00:00:00')],1
AFZAL MINT 1PKT,190.0,10.0,[Timestamp('2022-04-21 00:00:00')],1
